,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
fingerprint_H_bit_155,0.0012385455061307113,-0.0016780936542767863,0.0029793588916489375,-0.001238416594774533,0.00386284733681799,-0.0018347567384929611,0.006477692087667534,-0.000302617341673055,0.010784022965245095,-0.00199912039039223,-0.0030976499622895567,-0.004352655403804077,0.006173626724448033,0.003971922070903497,0.0035988815556622865
fingerprint_H_bit_158,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.0021888259734703635,-0.006870563860675501,-0.012609834045685536,0.012229396807354374,-0.0004425879527949799,-0.006293722448334484
fingerprint_H_bit_159,-0.0007927637777053268,0.00043734143156632543,0.002654985528149661,0.00220035238478343,-0.0049514262989532355,0.0002813634750795427,-0.005111799929045412,0.00023022778834545012,-0.014773838711386857,0.0003729378331691692,0.0013846165080086228,-0.019089783054431354,0.012919157364134659,-0.0019040218237961534,-0.014519935633871946
fingerprint_H_bit_162,-6.685336278134727e-05,-0.00031209788256301107,-0.0013695913042440066,-0.0006509911116638588,-0.000489911403921745,0.0006804495943205015,0.0018306730511164825,0.00010449678257790806,-0.004441622772506315,-0.000462531948107762,0.015673855698744535,-0.0069243028537022255,-0.003136513098026209,-0.03537778281265873,-0.024184823180586686
fingerprint_H_bit_164,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
fingerprint_H_bit_167,-0.0007223876278005836,0.000295677371105302,0.002434478001910262,0.002234592769318698,-0.005202035080331831,0.0010818988147413087,-0.007458619442837263,-4.36708602110732e-05,-0.012156987343282279,0.002561763806639535,0.00825518036868413,-0.006479949008745797,0.0006897605567802784,-0.0014614338710011515,-0.008226213185537453
fingerprint_H_bit_171,-4.513577647853161e-06,-0.00013816346223984228,-0.0003506373680629484,0.00020837158955776104,-0.00013023529412187876,-0.00024721668455801463,-0.0003498375202588541,-0.00015598396827351543,-0.0018263005166646,-0.0029407021643699095,-0.014336330226551638,0.006870283064244555,0.005379108659122077,-0.003289696452701671,0.0014788623481560308
fingerprint_H_bit_174,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334484
fingerprint_H_bit_175,-0.0008241452167815088,1.7229986104047617e-05,0.0009689736823509585,0.003025011411327732,-0.004835564884240046,0.0013899503333223175,-0.00868598938932461,-0.0007633749386846918,-0.016371702431772793,0.005344914303084739,0.01254259103881926,-0.010685559791766249,0.00852993316714443,-0.004792032155155653,-0.0006491253470271723
fingerprint_H_bit_177,-6.531441721107145e-05,-0.0002082428852089899,-0.0003622549679068821,0.0010030341423154822,0.0002811370089481789,-0.0005606516314730741,-0.000347642084821352,-0.00015920666049259368,-0.0027549609599163147,-0.0016508886508725391,-0.011295672354158879,0.00899940767432252,-0.009858686749200195,-0.004791136159122319,-0.001153783257646419
fingerprint_H_bit_182,0.001308921656035455,-0.0018197577147378101,0.0027588513654095387,-0.0012041762102392626,0.0036122385554393944,-0.0010342213988311934,0.004130872573875684,-0.000576515990229576,0.01340087433334968,0.00018970558307812945,0.0037729138983859448,0.008257178641881467,-0.006055770082906339,0.004414510023698492,0.00989260400399677
fingerprint_H_bit_183,-0.0008739704539913147,0.0008325691606842241,0.0013853501998970083,0.0009281887941140338,-0.004416076682886007,0.0006579524299627161,-0.0023968179610867274,-0.0004583072660263287,-0.03030613299212957,0.009008290526753485,0.0208173762696232,-0.009634108335518398,0.009184023281821024,0.024286426729253335,0.014829475405698638
fingerprint_H_bit_184,-5.622320429474829e-05,-7.558298632848663e-05,-0.00032744494013306404,-0.00016667060353267937,-0.0002773377205975309,-7.920481106261298e-05,-0.0007917857367553491,0.0009194472805955032,0.002465722743783583,-0.0013655949158887552,-9.973891435034232e-05,-0.007571080559074452,0.01045534436985564,0.014226361666025701,0.010751495392981385
fingerprint_H_bit_185,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
fingerprint_H_bit_186,-0.0007223876278005836,0.000295677371105302,0.002434478001910262,0.002234592769318698,-0.005202035080331831,0.0010818988147413087,-0.007458619442837263,-4.36708602110732e-05,-0.012156987343282279,0.002561763806639535,0.008255180368684126,-0.006479949008745799,0.0006897605567802777,-0.001461433871001153,-0.008226213185537451
fingerprint_H_bit_191,-3.652201764184455e-05,-2.7295441861692674e-05,-9.331776963814419e-05,-1.5440451529219292e-05,-0.00012079172970344737,2.5401153783676355e-05,0.00028728836532333654,0.0007712464851139474,0.0015392901787373518,-3.824397836645266e-05,-0.0013807384407395406,-0.0021287279589247273,-0.005483910874412758,-0.00045719568493030147,0.0018760510658129104
fingerprint_H_bit_197,0.0012385455061307113,-0.0016780936542767863,0.0029793588916489375,-0.001238416594774533,0.00386284733681799,-0.0018347567384929611,0.006477692087667535,-0.0003026173416730551,0.010784022965245096,-0.00199912039039223,-0.003097649962289556,-0.004352655403804077,0.006173626724448036,0.003971922070903504,0.003598881555662291
fingerprint_H_bit_201,-7.307234879952569e-06,-2.5785536860462815e-05,-0.00014517051373547188,0.00024661238464918127,0.0001936942722595304,0.0001379278548020597,0.0001696852644415873,0.00034365199366478126,-0.0005676301198332482,0.0015470689292244571,0.0005159290858217269,-0.0014584269145941874,0.0009672369072920666,-0.0006522885976900068,-0.00594729185769794
fingerprint_H_bit_204,-0.0007223876278005836,0.000295677371105302,0.002434478001910262,0.002234592769318698,-0.005202035080331831,0.0010818988147413087,-0.007458619442837263,-4.36708602110732e-05,-0.012156987343282279,0.002561763806639535,0.008255180368684126,-0.006479949008745799,0.0006897605567802777,-0.001461433871001153,-0.008226213185537451
fingerprint_H_bit_205,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
fingerprint_H_bit_207,-0.0002875329454185568,0.0021066090790557426,-0.00083650192762544,-0.00033525841102123897,0.001997771459061982,-0.00047722211575103405,-0.0008342528204455503,0.0008564772421446799,0.01803881214572233,-0.005919604770579699,-0.013928010528973186,-0.015803284156719166,0.024128040226470446,0.00425015908851747,0.002604330521808652
fingerprint_H_bit_212,-0.00015023671538684562,0.002078277221019723,-0.00047525423066045145,-0.0004288904737612193,0.0017614557234034488,0.00017818535356682748,-0.0011894126857164844,-0.0003088593098769638,0.016204737017814434,-0.004436465248486275,-0.007667405054008763,0.010374396961412218,-0.009754477619227455,-0.020498366925186317,-0.01290832546735407
fingerprint_H_bit_213,0.0011830851257823584,-0.0012504106414631423,0.0025586626319773847,-0.0020034216343295537,0.00457590844061908,-0.002102538252257355,0.008872528005526657,-0.0004586643551941876,-0.0013033134346944965,0.004273474523140034,0.0014617240750924045,0.012311271259080407,-0.004062590048942067,0.039666585049458254,0.03527230454359201
fingerprint_H_bit_214,-0.0010048588405254682,0.0020523795044910323,0.001015213580138541,0.0029366088851482132,-0.0031737353937002725,0.0008445604071789641,-0.010987333861896027,0.0003797010728844991,0.005743715210628326,-0.0028199036413423446,-0.01009793865377245,-0.000673991445456922,0.0027297172266961614,-0.0015598229888110363,-0.00048194347304073536
fingerprint_H_bit_216,-5.5460380348352796e-05,0.00042768301281364554,-0.00042069625967155295,-0.0007650050395550217,0.0007130611038010862,-0.000267781513764395,0.002394835917859116,-0.0001560470135211326,-0.012087336399939592,0.006272594913532261,0.004559374037381964,0.016663926662884496,-0.0102362167733901,0.03569466297855474,0.03167342298792971
fingerprint_H_bit_217,-0.0007481339237382178,0.0002632220874095557,0.0015855389333291625,0.001727434218204323,-0.005379746568065694,0.001726269283388879,-0.007138473392737694,-0.000576158901061718,-0.01560194522408539,0.00492452158669158,0.023128566092916712,-0.013688200952717368,0.007190843247856744,-0.010965648296506396,-0.010550225133896586
fingerprint_H_bit_218,-0.000217156795513813,0.0019649450185947183,-0.001057009453864838,-0.0003010180264859711,0.0017471626776833853,0.0003233132239107291,-0.0031810723342374086,0.0005825785935881587,0.020655663513826906,-0.0037307787971093374,-0.007057446668297688,-0.003193450111033645,0.011898643419116084,0.004692747041312446,0.008898052970143134
fingerprint_H_bit_219,-5.5460380348352796e-05,0.00042768301281364554,-0.00042069625967155295,-0.0007650050395550217,0.0007130611038010862,-0.000267781513764395,0.002394835917859116,-0.0001560470135211326,-0.012087336399939592,0.006272594913532261,0.004559374037381964,0.016663926662884496,-0.0102362167733901,0.03569466297855474,0.03167342298792971
fingerprint_H_bit_222,-0.000898370639125064,0.0023414993084292794,0.0011102847026687116,0.0012985437444431047,-0.003618290844662245,0.0019044546369557096,-0.008327886078454173,-0.0008850182109386809,0.0006027917937290503,0.0004880563382053007,0.015461161038907965,-0.003313803991305166,-0.0025636343713707197,-0.03146401522169272,-0.02345855060125068
fingerprint_H_bit_224,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
fingerprint_H_bit_226,-0.00015475029303469904,0.0019401137587798825,-0.0008258915987234004,-0.00022051888420345606,0.0016312204292815706,-6.903133099118744e-05,-0.0015392502059753408,-0.000464843278150479,0.014378436501149833,-0.007377167412856185,-0.0220037352805604,0.017244680025656788,-0.004375368960105376,-0.023788063377887976,-0.011429463119198038
fingerprint_H_bit_227,-0.00020569709573519805,0.0025059602338333674,-0.0008959504903320043,-0.0011938955133162406,0.0024745168272045327,-8.959616019756925e-05,0.001205423232142632,-0.00046490632339809537,0.004117400617874842,0.0018361296650459833,-0.0031080310166268065,0.027038323624296708,-0.01999069439261755,0.015196296053368424,0.018765097520575633
fingerprint_H_bit_232,0.001308921656035455,-0.0018197577147378101,0.0027588513654095387,-0.0012041762102392626,0.0036122385554393944,-0.0010342213988311934,0.004130872573875684,-0.000576515990229576,0.01340087433334968,0.00018970558307812945,0.0037729138983859448,0.008257178641881467,-0.006055770082906339,0.004414510023698492,0.00989260400399677
fingerprint_H_bit_233,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
fingerprint_H_bit_236,0.001308921656035455,-0.0018197577147378101,0.0027588513654095387,-0.0012041762102392626,0.0036122385554393944,-0.0010342213988311934,0.004130872573875684,-0.000576515990229576,0.01340087433334968,0.00018970558307812945,0.0037729138983859448,0.008257178641881467,-0.006055770082906339,0.004414510023698492,0.00989260400399677
fingerprint_H_bit_237,0.0011024617363538612,0.00018293651995342564,0.0019561521946160243,-0.0017997372875331614,0.005096356558245311,-0.0009352408563269817,0.0021496741514038494,3.40719804889706e-05,0.0320713340949477,-0.005612354581296894,-0.00399423006997317,0.01106049504421922,-0.005354903332278149,-0.0018574952354621411,0.007735773929624069
fingerprint_H_bit_240,-6.531441721107145e-05,-0.0002082428852089899,-0.0003622549679068821,0.0010030341423154822,0.0002811370089481789,-0.0005606516314730741,-0.000347642084821352,-0.00015920666049259368,-0.0027549609599163147,-0.0016508886508725391,-0.011295672354158879,0.00899940767432252,-0.009858686749200195,-0.004791136159122319,-0.001153783257646419
fingerprint_H_bit_245,-0.0007223876278005836,0.000295677371105302,0.002434478001910262,0.002234592769318698,-0.005202035080331831,0.0010818988147413087,-0.007458619442837263,-4.36708602110732e-05,-0.012156987343282279,0.002561763806639535,0.008255180368684126,-0.006479949008745799,0.0006897605567802777,-0.001461433871001153,-0.008226213185537451
fingerprint_H_bit_251,-0.0002578966616598481,0.001953770025673611,-0.001020966892275309,-0.0006777119690146322,0.001334847101084643,-0.0006053045280123403,0.0010142574737226127,-0.0004869206312432313,0.017888704984845957,-0.008547210722186708,-0.021247856177511903,-0.0030232902909486607,-0.00041921227467880777,-0.009766538965142556,-0.024891195413565027
poly_num_hbond_donors_sum_fullpolymerfeaturizer,0.00040483754111122897,0.008008857942691983,0.002887651225351822,-0.003769236404072608,0.01331567690916473,-0.004754111525063595,0.015636964320701788,-0.0010379849340182968,0.04429648333299628,-0.021011457315833395,-0.05059022270652808,0.01772522320110828,-0.012921902871972197,-0.08046276434180441,-0.05765311805878295
poly_num_hbond_acceptors_sum_fullpolymerfeaturizer,0.0002345865144247052,0.010838113021697732,0.005130285719050242,-0.0077540513104347435,0.016839490246451105,-0.007344763358500758,0.030284770376330233,-0.0014851693870266101,0.0003304637675434261,-6.0754605769135125e-05,-0.011490930025974469,0.017235352753189822,-0.0019912687885820777,0.041507874256462386,0.03724835859881019
poly_num_rotatable_bonds_sum_fullpolymerfeaturizer,0.004198846635980942,0.009428568866227002,0.024526274357196776,-0.010020893262572906,0.025032748505633095,-0.007145261870613683,0.02482794732275264,-0.004796857773766614,0.07811335483360045,0.010349718075225691,0.04552786474807131,0.07548316531830308,-0.07173644008704652,0.052426662145108854,0.07388076311620281
poly_num_rings_sum_fullpolymerfeaturizer,-0.001802136195878648,0.002351557473817514,0.003319561740225257,0.005345332859489405,-0.008255396986775392,0.0008787071977004916,-0.016448971311200298,0.00045394489295643174,-0.010856424017423129,-0.005387667972543074,-0.02304965237231545,-0.012893491435643722,0.02102798324995288,-0.006753541265308866,-0.01352301675875665
poly_num_non_aromatic_rings_sum_fullpolymerfeaturizer,-7.037614990474353e-05,0.00014166406046102332,0.00022050752623939933,-3.4240384535268195e-05,0.000250608781378599,-0.0008005353396617639,0.002346819513791851,0.0002738986485565201,-0.002616851368104587,-0.002188825973470364,-0.006870563860675502,-0.012609834045685539,0.012229396807354378,-0.0004425879527949798,-0.006293722448334485
poly_num_aromatic_rings_sum_fullpolymerfeaturizer,-0.0017317600459739054,0.002209893413356492,0.003099054213985857,0.005379573244024672,-0.008506005768153987,0.0016792425373622559,-0.018795790824992147,0.00018004624439991215,-0.008239572649318542,-0.003198841999072712,-0.016179088511639954,-0.0002836573899581697,0.008798586442598526,-0.00631095331251385,-0.007229294310422156
poly_num_atoms_sum_fullpolymerfeaturizer,-0.0055053709472886675,0.03240549606344127,0.0452952422959959,0.007767722581481915,-0.005093499364980403,-0.006175897839099697,-0.02569361452731703,-0.00248238024826086,-0.006245049505833304,0.0010121989360055742,-7.02203530289507e-05,0.0012349599251762127,0.0006335456568263087,0.005970874425075593,0.0048718762703395275
poly_topological_surface_area_sum_fullpolymerfeaturizer,0.004873057160101404,0.1752435179087205,0.09642471177845924,-0.13701224033957324,0.2823407440444674,-0.13457525391954273,0.6068000344040632,-0.007841918575348123,-0.13645812271793065,-0.05958344823192578,-0.23632249011208492,-0.04140896508590813,0.1690652608973302,-0.020292941578477646,-0.06568618580773046
poly_num_aliphatic_heterocycles_sum_fullpolymerfeaturizer,-0.00013111293184734502,-7.208238810730556e-05,-0.000457574781956613,7.460601489813037e-06,-0.0001569642333408108,-0.0011269568352823918,0.0012051962567776486,0.0010373619608785114,-0.0019774291409855997,-0.006495123053729028,-0.02130663300157748,-0.013310631540515436,0.028063849836332075,0.01049407726052902,0.005936635292802919
poly_slogp_vsa1_sum_fullpolymerfeaturizer,0.007647409350048146,-0.016160380456705606,0.033750985007918156,0.005434458969694723,0.02036678789898994,-0.0263270260295771,0.046886600307984555,-0.005109732557375759,-0.1401490619702842,0.009249333558809397,-0.25017803127342597,0.2837057158271984,-0.12379904392565315,0.3446107589225418,0.36776424625767257
poly_balaban_j_index_sum_fullpolymerfeaturizer,0.0006756402432942692,-0.0012298790209202817,-0.0019599654247479084,-0.0027134849929926624,0.00330198586859606,0.0003737632273480548,0.009410172275824412,0.00032771593946932185,-0.018292437747671506,0.010385994156250697,0.0390953697388059,0.00757677700514078,-0.011256412973257404,-0.017703716693541108,0.015878674635656797
poly_molecular_weight_sum_fullpolymerfeaturizer,-0.06615362456709604,0.4593297264595743,0.6095721646322535,0.05878628070287798,0.013871810425758543,-0.106758977961504,-0.18601427782169858,-0.03819192079003112,0.010891841114011216,0.005856835920640917,0.043925517530098324,0.02980077245223132,-0.03742990247495979,0.010927424319855933,0.02869249916699237
poly_sp3_carbon_count_sum_fullpolymerfeaturizer,0.001943979136297594,0.024779799280556278,0.013525509569617077,-0.018308149805061243,0.03832639079675668,-0.0096654476415453,0.04548666112210739,-0.00413536990806001,0.13040807969222298,-0.01788166998673183,-0.004234923435954126,0.045625808919118355,-0.05390156634988913,-0.044560456232730285,-0.015560900854771926
poly_sp2_carbon_count_sum_fullpolymerfeaturizer,-0.007449350083586268,0.007625696782885001,0.03176973272637879,0.026075872386543172,-0.04341989016173704,0.0034895498024456106,-0.07118027564942443,0.001652989659799159,-0.13665312919805617,0.01889386892273752,0.00416470308292525,-0.04439084899394222,0.05453511200671518,0.050531330657805816,0.020432777125111424
poly_max_estate_index_sum_fullpolymerfeaturizer,0.0002584844101748274,0.004727043816464488,0.02414838227153093,-0.004352563993788749,-0.006164636746757541,0.005017281414334038,0.012078694627901862,0.0003119655915455598,-0.0858744707031287,0.05566680948228032,0.2674703452909969,-0.028984979080529535,-0.09195003946075896,-0.1737682855156251,-0.08677747436224083
poly_smr_vsa5_sum_fullpolymerfeaturizer,0.02127105576040262,0.04293778006459292,0.012008409496668537,-0.09216378041781956,0.17440727638143771,-0.036091512316062835,0.25481252658763004,0.003463712635704449,0.5638897795761877,-0.04168958758417205,0.11735791767966273,0.03816592005311627,-0.20143509307348717,-0.0667391499282113,0.07769967581744212
poly_fp_density_morgan1_sum_fullpolymerfeaturizer,-0.0002987475467476268,-0.0008611011929771779,-0.004102207082468296,-0.0009686420041907329,-0.0013454621750698446,0.0013571843335434817,0.0029198774225109394,0.0008287264068286966,-0.010738267565480051,0.002587170553768697,0.021308987322697776,-0.018973835405577743,0.0050952100443946964,-0.02559383724550909,-0.025600937919644264
poly_single_bonds_sum_fullpolymerfeaturizer,0.001641561992409647,0.02382064359122087,0.024354549248337336,-0.016222543820084995,0.033951232729860864,-0.01318429859224939,0.05504127277818781,-0.0032645030884404804,0.0548050480311715,-0.0004520568687224634,0.025627831391691117,0.009100646100989151,-0.02939275398186985,0.002355689827811961,0.01075889018979044
poly_double_bonds_sum_fullpolymerfeaturizer,0.0014369775626186117,-0.0024611139963408727,0.0053152921359057095,-0.0027334686135339517,0.003605670233185395,-0.002435563957881361,0.015241048812988862,-1.9370153693296003e-07,-0.024295386175181163,0.012328937662251523,0.03399049672625275,-0.012186950207463238,0.0036418728921800737,0.031437666754335986,0.025444597532481194
poly_max_ring_size_sum_fullpolymerfeaturizer,-0.006473977830820535,0.01247344407851312,0.005661139797952909,0.018456068951466457,-0.018189936144539447,-0.0009719330176868764,-0.053592273689919284,0.0031416784872785363,0.009629680471819448,-0.04475588851072578,-0.17349266621944595,-0.04535153762563193,0.11665022749991356,-0.02846294791314455,-0.03325968378747125
poly_heteroatom_count_sum_fullpolymerfeaturizer,0.0005651720498990933,0.009094018475462262,0.00880591318316827,-0.0070035631094119795,0.015203667128828318,-0.008301594703565948,0.03358847169557492,-0.0004941476472711119,-0.008955615208865168,-0.0035813463246118543,-0.012731247362980296,-0.009848260368022147,0.0148274368939757,0.003798810955589129,-0.00044989710371505374
poly_heteroatom_density_sum_fullpolymerfeaturizer,0.00012420560759295984,-0.00019542292711649664,-0.0005724986083890765,-0.0005699077046638363,0.0006973152924149343,-0.00016879824291691898,0.0022563581982744376,-3.6476899422419885e-05,-0.0005907967540911713,-0.00018283595859670086,0.0006084352406974126,4.5658635318702434e-05,-0.0012576483118116363,-0.0032795802127664427,-0.004240869314296521
poly_num_hbond_donors_sidechainfeaturizer_sum,-0.0020024254762912707,0.011711451598694389,-0.0023581742219762236,-0.002503808946396782,0.005439080520702455,-0.0002767297320465802,0.0033790597504469292,-0.0001175596219060835,0.027309698879087047,-0.012421625719806465,-0.018762920201238438,0.010560843270149393,-0.020789578230790185,-0.08032577587178744,-0.06517596026061717
poly_num_hbond_acceptors_sidechainfeaturizer_sum,-0.00262297180905103,0.015643295438170758,-0.006100521516139354,-0.007242188053210052,0.009921237526002194,-0.0015612049866283407,0.016311136127194408,-0.0006483384898603219,-0.014492805456888691,0.0072145573831109405,0.007713075707044497,0.040383694344710896,-0.023572619576860684,0.03628726602667045,0.04212543282334171
poly_num_rotatable_bonds_sidechainfeaturizer_sum,-0.002233032357963033,0.02045969054626985,-0.00793680772432828,-0.010578198315123341,0.02006261706087692,-0.004068821431938417,0.02521130141677029,-0.0017008841860920209,0.01945228848127156,0.0001064459759663701,-0.035658888903906165,0.08549161226192627,-0.055548134391665845,0.05335055513245161,0.0711713663248825
poly_num_rings_sidechainfeaturizer_sum,-0.0009395444233143975,0.002260622389700022,0.0013774685480454265,0.0019335747428327267,-0.003454872402648452,0.0014052120386520387,-0.01063969177707467,0.0005389077333770904,0.00849867617054464,-0.0011690149904698033,0.0011977337003864223,-0.00967339911977944,0.012588403975896343,0.0032313131703112703,0.0006718397846056821
poly_num_aromatic_rings_sidechainfeaturizer_sum,-0.0009395444233143975,0.002260622389700022,0.0013774685480454265,0.0019335747428327267,-0.003454872402648452,0.0014052120386520387,-0.01063969177707467,0.0005389077333770904,0.00849867617054464,-0.0011690149904698033,0.0011977337003864223,-0.00967339911977944,0.012588403975896343,0.0032313131703112703,0.0006718397846056821
poly_num_atoms_sidechainfeaturizer_sum,-0.012421214606073963,0.05014266112859191,-0.003003563848157313,-0.002575122115925037,-0.0008244865959981226,0.003555065254839786,-0.022191306485148943,0.00418306632534584,0.01330380189641712,9.507407867896406e-05,-0.003394212538612594,-0.01114488516656585,0.015461148855267573,0.016674389086293533,0.010312949419333752
poly_topological_surface_area_sidechainfeaturizer_sum,-0.05163092591803596,0.27148812603478023,-0.11668249804756507,-0.12565300872286522,0.16167026027714548,-0.038541200646299734,0.38929927446119605,0.01483840183871473,-0.4533162478621703,0.07260576792235014,0.14350242308266048,0.1358577803894878,-0.17939014120970673,-0.11187674587661409,-0.11300644627410635
poly_num_aliphatic_heterocycles_sidechainfeaturizer_sum,-5.622320429474829e-05,-7.558298632848663e-05,-0.00032744494013306404,-0.00016667060353267937,-0.0002773377205975309,-7.920481106261298e-05,-0.0007917857367553491,0.0009194472805955032,0.002465722743783583,-0.0013655949158887552,-9.973891435034232e-05,-0.007571080559074452,0.01045534436985564,0.014226361666025701,0.010751495392981385
poly_slogp_vsa1_sidechainfeaturizer_sum,-0.0016078511590263678,0.006324712746381652,-0.0028837070435729054,-0.009233034512564185,0.01030402776042119,-0.011781968360302358,0.054923263105138134,0.00533781613683022,-0.1593428558373205,0.047539086468760046,-0.030980089333386456,0.040428414831881004,-0.011398508929149776,0.40200104491495536,0.3036358139774509
poly_balaban_j_index_sidechainfeaturizer_sum,-0.0047576607025212395,0.0073630254389587466,0.002235883062763498,0.004708124633740715,-0.017647629778727202,0.0047831982572968225,-0.01855815652895762,0.00425011724928749,-0.07170802248131766,0.022768203079943393,0.07407950401416154,-0.08771835445908416,0.060743196688659414,0.035126067282208136,0.009172238842696316
poly_molecular_weight_sidechainfeaturizer_sum,-0.1746730666446349,0.7160108530731112,-0.05866908655139586,-0.054726573789377043,0.012968040915174886,0.044668153102674274,-0.23757277851108355,0.055114814797229315,0.10861892001101306,0.015141420666477473,0.011262089382138529,-0.09295789893644059,0.10068941858854193,0.07614993217916267,0.03829380404731272
poly_sp3_carbon_count_sidechainfeaturizer_sum,-0.005408513701232443,0.03393075460430342,-0.0033577093459589485,-0.006497443685799057,0.01515506321197723,-0.000529147052191612,-0.0016669251469252288,-0.002639907492316572,0.07913218736894403,-0.021054124046869543,-0.06514908042332142,0.11355958499955181,-0.10526023250374805,-0.07492373166939509,-0.03537489741837583
poly_sp2_carbon_count_sidechainfeaturizer_sum,-0.00701270090484152,0.016211906524288475,0.0003541454978016467,0.003922321569874022,-0.015979549807975356,0.004084212307031395,-0.020524381338223707,0.006822973817662394,-0.06582838547252697,0.021149198125548403,0.061754867884708825,-0.12470447016611773,0.12072138135901565,0.09159812075568839,0.04568784683770952
poly_max_estate_index_sidechainfeaturizer_sum,-0.011228637844305464,0.02580345609653467,-0.00663996828283116,0.00015263205565270484,-0.027615695347494123,0.013348709333207044,-0.01343706299074367,0.007502465496005338,-0.16447478202004248,0.05442084693320293,0.23677879672188198,-0.1168614771484876,-0.012137075902242262,-0.14731239945628066,-0.1224476614143034
poly_smr_vsa5_sidechainfeaturizer_sum,-0.01236855196333545,0.07379179607869393,-0.0008907498374737951,-0.008279567262165237,0.029624317084560065,-0.004588574973280365,-0.00962480257666359,0.008581390292709693,0.24925019613658522,-0.08257400522622643,-0.2775826396145861,0.20911095865196216,-0.3083276958118333,-0.217166060425245,-0.14063057029691226
poly_fp_density_morgan1_sidechainfeaturizer_sum,-0.002311379343971496,0.002624686049714089,-0.00018665532239042082,0.0018372009606584382,-0.010346465164610803,0.00408846601270275,-0.007851448280452793,0.001709534923768703,-0.04523063137977257,0.013958580782471117,0.06684594715617123,-0.03980622188030635,0.004813344509193784,-0.04604944351582688,-0.04243414333831672
poly_single_bonds_sidechainfeaturizer_sum,-0.0053408168752414175,0.03522881242896328,-0.0084087571518856,-0.012125231226117398,0.02315460516150584,-0.004928918034981117,0.02731809234942961,-0.0010079772093802917,0.03502798807747935,-0.012333182197461726,-0.06439652591517785,0.08926243409733083,-0.07666376371799724,-0.014582730147488841,0.005822896568447315
poly_double_bonds_sidechainfeaturizer_sum,-0.0004584781216517151,0.0008827240620294491,-0.0026368885968236335,-0.0025597089623741235,0.0015832282026384478,-0.0014490199749602724,0.014437923108074766,0.0011965091391332844,-0.038940147498598254,0.009387762689455733,0.018189488560796756,-0.022221358482480327,0.015063652501212466,0.024070080577940238,0.013885602710025112
poly_max_ring_size_sidechainfeaturizer_sum,-0.005637266539886381,0.013563734338200123,0.008264811288272556,0.011601448456996365,-0.020729234415890713,0.008431272231912212,-0.06383815066244804,0.00323344640026253,0.05099205702326784,-0.007014089942818873,0.007186402202318592,-0.058040394718676724,0.07553042385537821,0.01938787902186776,0.004031038707634217
poly_heteroatom_count_sidechainfeaturizer_sum,-0.002874406724163666,0.015561444697807658,-0.007267586051278182,-0.007730488000824475,0.010005446227393747,-0.0023184970630456122,0.023292421835659494,0.0011188540686093691,-0.023196470906700108,0.003883198438920523,0.008780994329520193,0.004652568526118814,-0.006767013027298902,-0.0010851769741984977,0.001281923954201034
poly_heteroatom_density_sidechainfeaturizer_sum,-0.00042844026370178885,0.0007229209901792794,-0.0009414736848948652,-0.0003090856015139311,-0.0011313570023892834,0.0007768110134668356,0.0008241079864578728,0.0003925022422990344,-0.010139068474303943,0.003052046147025154,0.017075638648668488,-0.008454695620562372,5.312374243207662e-05,-0.01692396465225942,-0.013790633937206824
